employment_status_retired,employment_status_self-employed,employment_status_student,employment_status_unemployed,loan_purpose_car,loan_purpose_debt consolidation,loan_purpose_education,loan_purpose_home,loan_purpose_medical,loan_purpose_other,loan_purpose_vacation,age,education_level,annual_income,debt_to_income_ratio,credit_score,loan_amount,interest_rate,loan_term,installment,grade_subgrade,num_of_open_accounts,total_credit_limit,current_balance,public_records,num_of_delinquencies,total_delinquency_impact,loan_income_ratio,loan_paid_back
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,33.0,1.0,0.585918838918749,0.2689655172413794,817.0,0.722017573848881,10.68,36.0,0.8882231323333815,13.0,5.0,0.6135330213152109,0.8791747730494966,0.0,0.0,0.0,0.13175282540109867,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,4.0,0.4236279087811112,-0.3103448275862069,678.0,0.6325828156977024,13.55,36.0,0.8767662667737728,34.0,4.0,0.001233998070870268,-0.011955574426244196,0.0,5.0,10.0,0.17762636374697996,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,2.0,-0.5775630306111696,1.3724137931034484,632.0,0.11103415499821029,12.57,36.0,0.2899113739020502,44.0,1.0,-0.6527861850080913,-0.5097277722587786,0.0,0.0,0.0,1.0282964920119602,1
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,1.144045146876772,1.0827586206896553,610.0,0.21747427018676058,9.6,60.0,-0.17215586604685462,42.0,5.0,1.0937859630421423,1.916209402343171,0.0,0.0,0.0,-0.27191438380170124,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,48.0,1.0,0.2480826204546022,1.7310344827586208,748.0,-0.6370385403302974,9.16,36.0,-0.5420941043233206,24.0,4.0,-0.13774712548068135,0.4374002150265307,0.0,1.0,2.0,-0.44878780062535367,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,1.0,-0.8479156423683798,-0.20689655172413793,620.0,0.41900771621677513,16.72,36.0,0.7267471719978401,45.0,4.0,-0.7000277118384702,-0.43050473900325303,0.0,4.0,6.0,3.1566373933148606,1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.0,-0.29617257229593874,-0.04137931034482763,553.0,-1.1893598580128844,15.55,36.0,-1.1012418188761735,64.0,5.0,0.15833827218872149,0.8359952064839328,0.0,2.0,3.0,-0.7580927209316706,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,0.9749159726095451,0.020689655172413814,716.0,0.07848069011040307,10.01,36.0,0.20412973912585428,33.0,4.0,0.09527311983313226,0.6439168777768524,0.0,6.0,11.0,-0.2854447068721776,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,48.0,1.0,-0.44712648269488625,0.013793103448275876,672.0,0.1279514184406652,12.24,36.0,0.30115753848585014,34.0,6.0,-0.44204601672083205,-0.5856339885480203,0.0,2.0,3.0,0.7323304989808949,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,4.0,1.0300384667670381,-0.4206896551724138,653.0,-0.7230714037693766,12.69,36.0,-0.6026969724903538,43.0,11.0,1.5189708555544152,1.6211458706486532,0.0,2.0,4.0,-0.6034053580383487,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,65.0,2.0,1.2583177952317388,-1.013793103448276,751.0,0.6986546584942706,8.93,36.0,0.8132399225673912,22.0,4.0,1.601151299555631,0.03217565270348574,0.0,0.0,0.0,-0.12998450868286324,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,2.0,-0.4512251552700588,-0.08275862068965525,632.0,0.32116784114501923,11.42,36.0,0.4877595901866018,42.0,5.0,-0.496118609682447,0.01691071026698635,0.0,2.0,3.0,0.959330909515247,1
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,54.0,2.0,-0.5672770621456668,-0.806896551724138,731.0,-0.1767791458584999,14.83,36.0,0.018502179438218462,32.0,6.0,-0.2094347432917835,-0.18250732311381718,0.0,1.0,2.0,0.6135654000513052,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.5534496722492055,0.7379310344827588,637.0,-1.0806737678062779,15.03,36.0,-0.9810105745552233,41.0,4.0,0.15557673248341317,1.0248569405422074,0.0,1.0,2.0,-0.7241380288443241,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,1.0,0.4048852021547705,0.23448275862068968,681.0,-0.35996277839788626,9.19,36.0,-0.259175369055928,35.0,0.0,-0.011983900913676787,0.5287659495127819,0.0,1.0,2.0,-0.33613168127773735,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,52.0,1.0,0.4777710217240826,0.08965517241379299,749.0,0.15947822246061474,9.22,36.0,0.2713170127869154,23.0,6.0,0.8071741263349416,1.3304483300907803,0.0,3.0,5.0,-0.09320940297188919,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,58.0,2.0,-0.10657929494744159,0.5586206896551724,708.0,-0.2582805406394484,11.19,60.0,-0.46805904894847045,34.0,2.0,-0.25993749692027895,0.005350381962149797,0.0,1.0,2.0,-0.04234614494819885,1
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,28.0,4.0,1.608826134848531,0.048275862068965565,716.0,0.9718098438005881,10.15,36.0,1.1310296693311557,35.0,1.0,0.4129725459916311,1.0827533869613024,0.0,1.0,1.0,-0.13046660148805864,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,1.0,0.8429799424108069,0.6896551724137931,691.0,-1.049435120405214,9.72,36.0,-0.9610993323412829,32.0,4.0,1.393067489553059,0.6464391394333963,0.0,2.0,4.0,-0.7214210759701691,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,28.0,1.0,-0.28573340086099397,-0.048275862068965565,734.0,0.17472911734128582,13.29,36.0,0.37371768703003794,34.0,5.0,-0.5390678906890783,-0.06352943725845908,0.0,1.0,2.0,0.5066266782324613,1
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26.0,1.0,0.6154916146853268,0.11034482758620681,698.0,-1.079189349566705,11.75,36.0,-0.987041889987753,32.0,3.0,0.6692574749256083,0.3617711901919371,0.0,4.0,7.0,-0.7259199217988517,0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,34.0,1.0,0.09848123584167047,-0.33793103448275863,709.0,0.14844429387117633,13.64,60.0,-0.12901484124998355,33.0,8.0,0.022784134121078964,-0.3296788303604099,0.0,3.0,5.0,0.10462870170746653,0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,-0.701728119632451,0.5310344827586206,634.0,0.4172087956103044,12.44,36.0,0.6146015776235563,42.0,5.0,-0.7731815405702671,-0.6889573289939779,0.0,2.0,4.0,2.000233054524961,0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,55.0,3.0,-0.7211270346858426,1.1241379310344828,656.0,0.7586505131554816,11.22,36.0,0.9426893345799805,44.0,4.0,-0.7660448756983149,-0.6395242509792556,0.0,5.0,10.0,2.7157948582857663,1
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,-0.032212403752946664,0.020689655172413814,699.0,-0.3212740474416941,10.81,36.0,-0.19759800887577866,33.0,7.0,0.1276659835901915,0.6345704694941551,0.0,1.0,2.0,-0.1360416765327169,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,4.0,-0.3539593515700756,-0.3517241379310345,714.0,0.42858604222852903,9.06,36.0,0.5420150914573921,32.0,3.0,-0.557857391172265,-0.03612991972508388,0.0,0.0,0.0,0.8657508958211579,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,-0.5621490365719487,-0.4344827586206897,762.0,0.030825348479119642,10.65,36.0,0.16709904262744113,21.0,7.0,-0.4076299928588144,-0.610710334704167,0.0,3.0,6.0,0.8779001250336664,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,-0.26901882539020305,-0.2896551724137932,714.0,0.016424103971847903,11.13,60.0,-0.27734832821944505,34.0,1.0,0.059886955590083626,-0.0955062254085696,0.0,3.0,5.0,0.3391015479354448,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.0,1.0,0.469231764367258,0.6689655172413794,732.0,1.0116857800265884,11.09,60.0,0.41551549310612734,35.0,4.0,0.834472170849587,-0.43530954136777733,0.0,1.0,1.0,0.34390191306408135,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,49.0,2.0,0.22702575996152188,0.6827586206896552,746.0,0.882629486778654,6.94,36.0,0.9381856012220653,23.0,6.0,0.919326754521784,1.1838560356069128,0.0,1.0,1.0,0.46034268866530276,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,1.0,-0.019525488322136412,0.03448275862068969,815.0,0.33599555744824133,10.12,60.0,-0.07952644955686963,14.0,4.0,0.17496416975316872,-0.44421262390379024,0.0,4.0,6.0,0.3293326355207278,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,2.0,-0.7549267001050229,1.9034482758620692,694.0,-0.5270862076098458,15.64,36.0,-0.36010113646838826,35.0,2.0,-0.5438947836193649,-0.6038943142118632,0.0,3.0,6.0,0.5391647993241017,1
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,45.0,1.0,-0.8127404378415937,1.3172413793103448,639.0,-0.3606420047138306,12.05,36.0,-0.2223026982893715,41.0,5.0,-0.5306494591068048,-0.04889743035846867,0.0,4.0,7.0,1.1000936721529666,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,61.0,2.0,1.4517026816930512,0.006896551724137938,631.0,0.14434423683674846,11.43,36.0,0.30163161568142,42.0,5.0,2.3774079651267837,3.3448464849166544,0.0,2.0,4.0,-0.3561708203623544,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,51.0,0.0,-0.060860043991607875,-0.8758620689655173,669.0,-0.5127129554598372,10.76,60.0,-0.6507367949747817,44.0,12.0,0.3497946777297028,1.056087478733795,0.0,0.0,0.0,-0.26205867161996066,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,41.0,1.0,0.7415763434889482,0.3379310344827586,671.0,1.4309874159946268,16.62,36.0,1.8722230269828934,31.0,4.0,1.3206885073324865,2.1145421454031705,0.0,4.0,7.0,0.36756283006011614,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.08872128615536685,-0.18620689655172412,797.0,-0.8196919646909344,11.7,36.0,-0.7126038689966683,24.0,3.0,-0.20902275761273123,0.4769153466777995,0.0,1.0,1.0,-0.5261484456725685,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,59.0,0.0,-0.43942359519698815,0.5172413793103448,582.0,1.3257345060758852,17.87,60.0,0.9235155457813712,53.0,5.0,-0.4567536342215135,-0.7494482693705025,0.0,0.0,0.0,2.051471412529247,1
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,42.0,1.0,-0.26478141536201666,0.7379310344827588,609.0,-0.6268114502737384,14.81,36.0,-0.4795685897520313,53.0,1.0,-0.3936218770121786,-0.6196256064409543,0.0,2.0,3.0,-0.24928911184503239,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,1.0,1.198815208452202,0.882758620689655,647.0,-0.08933349168225624,9.01,60.0,-0.389256883995944,43.0,6.0,0.9033672068742237,0.4397554394872772,0.0,5.0,10.0,-0.39254289687377103,1
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,33.0,2.0,0.4944527210211737,-0.6413793103448276,718.0,-0.3012652751309105,11.11,36.0,-0.17247191751056798,35.0,6.0,0.970055542721815,0.2114476459154552,0.0,0.0,0.0,-0.3310214726566127,1
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65.0,2.0,-0.45280945808065926,0.35172413793103446,592.0,0.08915401127392182,14.09,36.0,0.29747027140919424,52.0,5.0,-0.451665143947103,0.17079304971771844,0.0,3.0,6.0,0.6999168333182239,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.0,1.0,0.8411648488608328,0.20689655172413793,638.0,-0.913725702479526,9.61,36.0,-0.822089363551365,42.0,4.0,-0.06426509455101466,0.19065061213489115,0.0,4.0,6.0,-0.6648807957130061,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,70.0,4.0,-0.44657482050020103,1.1931034482758622,695.0,1.7146240924867486,12.92,60.0,0.9925991282247124,33.0,7.0,-0.5605948205232759,-0.234502842002451,0.0,3.0,4.0,2.515802652851575,1
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,4.0,0.3117049205604799,0.15172413793103443,682.0,-1.1893598580128844,11.9,36.0,-1.1035858672320475,31.0,3.0,-0.4273221247309999,-0.5283767979917615,0.0,5.0,10.0,-0.7735932179488209,0
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,40.0,3.0,-0.7577103257321975,0.5379310344827586,627.0,-1.1893598580128844,13.35,36.0,-1.1026640504628835,45.0,3.0,-0.5853106460926985,-0.6983073488917195,0.0,2.0,4.0,-0.7180476770839596,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,1.0,-0.1399029133714465,-0.04137931034482763,701.0,-0.19413193744778454,11.97,36.0,-0.0465254092208015,34.0,5.0,-0.46360639967161693,-0.39701152398642847,0.0,1.0,2.0,0.03263757463921715,1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,1.0,0.187930729244491,-0.42758620689655175,691.0,-0.003666175496848958,12.72,36.0,0.16986449293493275,34.0,3.0,0.5397016916276646,0.09453424950977975,0.0,2.0,4.0,-0.04637313760464683,1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,37.0,1.0,-0.35269131755046856,0.9586206896551723,661.0,-0.5226881143010277,13.14,36.0,-0.38277782898982055,41.0,7.0,0.11133724614245648,1.0255426959487386,0.0,2.0,4.0,-0.08850301107646599,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.696715818190157,-0.06206896551724144,670.0,1.1934599150473122,12.4,60.0,0.5933734543108101,35.0,4.0,1.4031206031566783,0.2319083480450215,0.0,2.0,4.0,0.28869908616737744,1
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,56.0,1.0,-0.6221020269311751,0.10344827586206887,677.0,-0.08107821620349956,14.89,60.0,-0.27460921553392953,33.0,7.0,-0.2834453937394149,0.017368933925728518,0.0,7.0,13.0,0.8868821551740209,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,53.0,1.0,0.673132752509973,0.46896551724137936,477.0,0.6663457150802033,18.94,36.0,1.0752465859857512,61.0,3.0,0.5959610937240296,0.7251244934992059,0.0,4.0,8.0,0.06334586427552306,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,1.0,0.25212145839364086,-0.3103448275862069,612.0,0.6158647919745911,17.03,60.0,0.321648208383265,44.0,2.0,0.20270011857773632,0.0070591273299712804,0.0,4.0,6.0,0.28270677125126975,1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,35.0,1.0,-0.45252277784599576,0.7931034482758622,616.0,-1.0188625264460882,12.45,36.0,-0.9209081212057363,44.0,6.0,-0.439750409612316,-0.15517281465123875,0.0,3.0,5.0,-0.5567603464017222,0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,-0.7564889758792445,-0.30344827586206896,720.0,-0.04311810984077489,11.28,36.0,0.10138667579704214,32.0,9.0,-0.3692713233103576,0.3180223428050196,0.0,1.0,2.0,1.4661451937411627,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,37.0,1.0,1.8774685280498697,-0.8482758620689655,727.0,-0.6398838811156354,12.52,60.0,-0.721980062420164,35.0,4.0,0.6092911058560586,0.18515779710443273,0.0,0.0,0.0,-0.6336158619187815,1
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,44.0,1.0,-0.029560611582308684,0.15172413793103443,815.0,-1.1893598580128844,8.71,36.0,-1.105561188880256,12.0,5.0,0.3086997843479499,-0.6746223774313789,0.0,3.0,4.0,-0.7668686254288506,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,28.0,1.0,-0.3424490743959865,0.8413793103448274,684.0,-0.23566847910319066,14.78,36.0,-0.04744722598996547,34.0,4.0,-0.5457521850385306,-0.06117963022027915,0.0,4.0,8.0,0.18681799961314488,1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,70.0,1.0,-0.25921219153724545,0.30344827586206885,615.0,-0.7070046140049467,13.71,60.0,-0.7600906014195978,45.0,4.0,0.16706380940885482,0.9697861314433754,0.0,1.0,2.0,-0.324806766174721,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,47.0,0.0,-0.5398090190193596,2.296551724137931,659.0,1.318903547599048,10.66,36.0,1.5096856604817146,43.0,7.0,-0.48318008942831775,0.04032029608020134,0.0,3.0,5.0,2.473949293088914,1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,65.0,2.0,0.5628946681914638,0.5379310344827586,760.0,0.9871397759252966,11.12,36.0,1.179385543279297,22.0,4.0,0.3866669439357411,-0.40698274167178505,0.0,0.0,0.0,0.27157333667052735,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.08639825572172836,-0.6689655172413794,517.0,-0.8964066663798822,15.06,36.0,-0.776419927044787,61.0,3.0,-0.2341719668006448,-0.08411699736645552,0.0,4.0,8.0,-0.5762741884014912,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,66.0,1.0,-0.6883376540844618,0.08275862068965506,615.0,0.20885015423583037,15.51,36.0,0.46047381381935,45.0,7.0,-0.518161802478032,-0.2294890174172393,0.0,1.0,2.0,1.582963244906967,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28.0,3.0,0.028972128073080035,0.593103448275862,631.0,0.7280738026732289,14.84,36.0,1.0198322293480118,43.0,5.0,-0.2040834501555343,0.019561635709482605,0.0,1.0,2.0,0.5557353364647222,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28.0,0.0,-0.6608521865860938,1.013793103448276,800.0,0.30207211366378983,9.63,36.0,0.4262349052504047,11.0,7.0,-0.675662691924071,-0.6255274368751766,0.0,3.0,4.0,1.6085839128978638,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,46.0,1.0,0.716590780238724,-0.7172413793103449,775.0,-0.8510738670968159,9.34,36.0,-0.7593268103822907,25.0,7.0,0.7646449682519375,0.22199175603720958,0.0,2.0,3.0,-0.6285609108845391,1
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,1.0,-0.44760713235437943,0.7931034482758622,752.0,0.5892473534358251,9.46,36.0,0.7164491618051805,22.0,5.0,-0.6512358892267854,-0.13227562672243007,0.0,1.0,2.0,1.252848912193895,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33.0,0.0,1.1987132923137318,-0.8758620689655173,754.0,-0.4974241885663981,9.07,36.0,-0.40071374955555267,23.0,3.0,0.965014067638284,1.8359719567120851,1.0,1.0,2.0,-0.5370629792391183,1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,59.0,1.0,1.6887586334886902,0.5034482758620691,630.0,-0.30501789761342507,9.58,36.0,-0.19775603460763533,43.0,6.0,2.6965877670391265,-0.3164544504239246,0.0,1.0,2.0,-0.5244693094495618,1
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,57.0,1.0,-0.25709102081012475,0.7241379310344829,712.0,0.19755935460327095,10.71,60.0,-0.16054097475538942,34.0,2.0,-0.4423220802775343,0.04984457640382918,0.0,0.0,0.0,0.4876867500193539,0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,-0.4526385019774196,0.9862068965517241,761.0,0.11634940965970973,7.64,60.0,-0.2810092576741247,24.0,5.0,-0.5529195906122116,0.09453424950977975,0.0,3.0,6.0,0.7304106481596878,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,48.0,1.0,-0.7114387550582049,-0.1448275862068965,680.0,-0.37059822754863725,16.23,36.0,-0.1769756508684832,31.0,5.0,-0.4793667355167971,0.14854911266004248,0.0,4.0,7.0,0.6918167319646757,1
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,-0.8223060893413308,0.42758620689655175,721.0,0.4354285269701216,9.73,60.0,-0.021978745539065345,32.0,5.0,-0.7687434271030218,-0.528873395060349,0.0,2.0,3.0,2.927270491416805,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,3.0,-0.7174797519755705,-0.5448275862068966,733.0,0.7882277318225144,8.72,36.0,0.8979680524645427,35.0,4.0,-0.826410572510911,-0.37864330132313784,0.0,3.0,6.0,2.741233790993496,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,1.0,-0.3398061587922476,-0.5241379310344828,523.0,0.44347715298790635,18.17,36.0,0.7933286803534505,65.0,3.0,-0.46401808397124056,-0.028806918770940368,0.0,3.0,6.0,0.8531633256247114,0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,-0.9202938538157649,1.1586206896551725,681.0,0.7431740328074543,10.48,60.0,0.20921290016724373,34.0,6.0,-0.8191756579451981,-0.7247190897104863,0.0,2.0,4.0,5.145375699015909,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,74.0,2.0,0.655822132010002,-0.8206896551724138,698.0,1.0488061156714183,15.28,36.0,1.3904289081738805,31.0,3.0,0.4582976010348164,-0.26101977110938207,0.0,2.0,4.0,0.24638209748422202,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,38.0,1.0,0.38556782001215456,0.2758620689655173,672.0,-0.5457274709378612,12.48,36.0,-0.41459367633696353,32.0,4.0,-0.3502476510110601,-0.6234507582247197,0.0,2.0,4.0,-0.4300063333486108,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,37.0,0.0,0.3879575890784039,0.4482758620689656,744.0,0.21459764382565774,13.11,60.0,-0.09277427341085379,23.0,7.0,0.7470498344447455,0.2576158239301549,1.0,2.0,3.0,-0.02401853978970668,1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,50.0,0.0,1.2085975139366212,0.4758620689655173,692.0,-0.3188798775910683,10.97,60.0,-0.5135967973451677,32.0,6.0,2.2347650815163544,2.1537927262524463,0.0,3.0,6.0,-0.47514978579695194,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,59.0,1.0,-0.6095400409604248,-0.4551724137931035,705.0,-0.325691076756896,14.44,36.0,-0.1517705466373441,35.0,3.0,-0.8342566845580563,-0.542895490469738,0.0,5.0,9.0,0.5005358160435025,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,-0.5883664700507099,0.8068965517241381,689.0,-0.5454566037161089,13.79,36.0,-0.4004767109577676,32.0,4.0,-0.34857559794055376,0.3440512524290933,0.0,5.0,7.0,0.15161595326224192,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,52.0,0.0,1.1480718206315421,-0.5586206896551724,743.0,0.4706832543338239,11.42,36.0,0.6452849072257265,22.0,8.0,1.8228252121372128,2.8522298675598194,0.0,3.0,5.0,-0.1812000554385277,1
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,70.0,1.0,-0.35258315493899567,-0.03448275862068969,740.0,-0.4115633957940248,10.09,36.0,-0.3007888117781846,21.0,4.0,-0.01951507145781604,0.6394289946324629,0.0,2.0,4.0,0.02257588182784366,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,4.0,0.30834398932313406,-0.8137931034482758,668.0,-0.7922240524741435,14.6,36.0,-0.6639319435848137,43.0,4.0,-0.14083867566043143,-0.26868361823332887,0.0,4.0,7.0,-0.5500099009947805,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,1.0,-0.8747675859995501,1.6689655172413795,629.0,0.20618264724957594,12.63,36.0,0.39315485204840844,45.0,3.0,-0.687547891074844,-0.5679709337221238,0.0,3.0,4.0,2.928415500983057,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,1.0,1.0681100621967896,-0.9517241379310346,732.0,-1.0184846296230357,13.43,36.0,-0.917299866995009,31.0,7.0,1.057555936398694,0.03186234509839513,0.0,2.0,4.0,-0.7172926527343607,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,38.0,4.0,0.2732204003890568,-0.3517241379310345,668.0,-0.5598026868134797,15.2,36.0,-0.4013458524829794,45.0,9.0,0.9903853934651599,-0.26166399294290427,0.0,4.0,7.0,-0.41020569939953366,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,-0.7183539294342519,1.4482758620689655,537.0,-0.13350625474815214,15.02,36.0,0.06962350369385133,65.0,9.0,-0.48942165739698884,-0.05497487557421861,0.0,5.0,9.0,1.1293268896010697,0
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,63.0,0.0,1.6770645785036185,-0.9586206896551726,752.0,-0.10453910480853124,12.85,36.0,0.06382922685910676,22.0,2.0,1.2113567905984086,2.338388691491555,2.0,1.0,2.0,-0.4641524978690757,1
